연도,구분,업체명,소재지,매칭_행정구역,X좌표,Y좌표,인구[명],교통량(AADT),숙박업소(관광지수),상권밀집도(비율)
2016,폐업,(주)천일에너지 천일주유소,부산광역시 사상구 사상로201 (괘법동),부산광역시 사상구 괘법동,128.9809778,35.1631407,25816,134118,99,229.04
2016,폐업,성거주유소,충청남도 천안시 서북구 성거길152 (성거읍),충청남도 천안시 서북구 성거읍,127.2040651,36.87847321,21806,25639,7,99.38
2016,폐업,태양주유소,충청북도 청주시 흥덕구 2순환로864 (외북동),,127.423642,36.63920391,,70487,,
2016,폐업,경성주유소,경상남도 의령군 홍의로261 (가례면),경상남도 의령군 가례면,128.229036,35.32895799,1643,2480,0,82.78
2016,휴업,현대오일뱅크(주)직영 현대SELF주유소 화정점,광주광역시 서구 화운로180 (화정동),광주광역시 서구 화정1동,126.8771069,35.15502032,15641,134317,10,115.08
2016,폐업,동남주유소,서울특별시 금천구 범안로1155 (독산동),서울특별시 금천구 독산1동,126.8900234,37.46681173,48069,113301,12,106.2
2016,휴업,나분들주유소,경기도 시흥시 동서로674 (광석동),경기도 시흥시 연성동,126.8215986,37.38395511,23999,41640,1,97.75
2016,휴업,(주)원흥 양주지점,경기도 양주시 평화로1107 (산북동),경기도 양주시 양주1동,127.0483546,37.79031977,4580,29001,0,241.48
2016,휴업,현대셀프주유소(성서점),대구광역시 달서구 달구벌대로1196 (신당동),대구광역시 달서구 신당동,128.4983292,35.8513844,40157,12185,41,146.52
2016,휴업,신명에너지(주) 화랑로주유소,서울특별시 성북구 화랑로174 (상월곡동) 23-11,,127.0175697,37.60569585,,67898,,
2016,휴업,고향주유소,전라남도 순천시 순천로2084 (황전면),전라남도 순천시 황전면,127.4589888,35.13904001,2457,6701,1,126.17
2016,폐업,성흥주유소,충청남도 부여군 왕릉로204 (부여읍),충청남도 부여군 부여읍,126.9570529,36.27386982,18159,16387,31,186.08
2016,폐업,대성주유소,경기도 부천시 소사구 소사로245 (소사본동),경기도 부천시 소사구 소사본동,126.7952698,37.48021051,29659,9736,8,67.87
2016,폐업,영암온천주유소,전라남도 영암군 마한로306 (영암읍),전라남도 영암군 영암읍,126.6599688,34.81427754,7429,8479,12,183.47
2016,폐업,안덕주유소,제주특별자치도 서귀포시 화순중앙로58 (안덕면),제주특별자치도 서귀포시 안덕면,126.3356367,33.24690787,12116,5502,95,160.53
2016,폐업,한가득주유소,경상북도 경산시 봉회길78 (진량읍),경상북도 경산시 진량읍,128.8164713,35.88483201,44028,26933,4,94.6
2016,휴업,화남주유소,경상북도 상주시 영남제일로4876 (화남면),경상북도 상주시 화남면,127.8797903,36.44576369,779,42858,1,86.01
2016,폐업,행정타운주유소,충청남도 천안시 동남구 충절로278 (구성동),충청남도 천안시 동남구 청룡동,127.1597346,36.79402265,58598,163427,7,111.66
2016,휴업,(주)굿에스주유소,경기도 양주시 부흥로1300 (유양동),경기도 양주시 양주1동,127.0200254,37.78735961,4580,31663,0,241.48
2016,휴업,믿음주유소(1),강원도 고성군 청간정길5 (토성면),강원특별자치도 고성군 토성면,128.5556333,38.26619092,9709,22861,72,157.38
2016,폐업,형곡주유소,경상북도 구미시 신시로61 (형곡동),경상북도 구미시 형곡1동,128.3387835,36.11341839,13045,81863,2,111.15
2016,휴업,스마트주유소,경기도 평택시 경기대로1245 (이충동),경기도 평택시 중앙동,127.0614184,37.05743707,43076,46963,14,73.41
2016,휴업,안영톨게이트주유소,대전광역시 중구 대둔산로133 (안영동),대전광역시 중구 산성동,127.375607,36.28338596,25634,14337,8,127.1
2016,폐업,서울주유소,대전광역시 서구 대덕대로244 (둔산동),대전광역시 서구 둔산2동,127.3799521,36.35450433,33962,71595,21,150.7
2016,휴업,연무주유소,충청남도 논산시 황화로179 (연무읍),충청남도 논산시 연무읍,127.0917078,36.08924295,13294,11483,23,130.51
2016,휴업,황산벌주유소,충청남도 논산시 계백로1645 (부적면),충청남도 논산시 부적면,127.1564418,36.21213121,3532,4238,3,171.29
2016,폐업,청람이엔씨(주)민성주유소,서울특별시 송파구 오금로545 (거여동),서울특별시 송파구 거여2동,127.1494624,37.49296918,22644,239718,0,55.51
2016,폐업,구암주유소,경상남도 사천시 두량로6 (사천읍),경상남도 사천시 사천읍,128.0981994,35.09027581,17747,14394,36,176.54
2016,휴업,봉황주유소,전라남도 나주시 금봉로693 (봉황면),전라남도 나주시 봉황면,126.7987667,34.96305954,3517,1411,0,168.61
2016,휴업,웅담주유소,경기도 파주시 술이홀로1734 (법원읍),경기도 파주시 법원읍,126.8958562,37.91586357,10392,3375,8,141.07
2016,폐업,월드컵주유소,서울특별시 송파구 위례성대로126 (방이동),서울특별시 송파구 방이1동,127.1256893,37.5122665,14592,239718,0,121.37
2016,폐업,강원정유(주)만남의광장,강원도 인제군 설악로88 (남면),강원특별자치도 인제군 남면,128.0597093,37.92376229,4189,421,7,131.77
2016,휴업,현대오일뱅크(주)직영 통일로현대주유소,경기도 고양시 덕양구 통일로1020 (관산동),경기도 고양시 덕양구 관산동,126.8569866,37.70705064,35104,38748,5,81.76
2016,휴업,창용주유소,충청남도 아산시 아산호로642 (영인면),충청남도 아산시 영인면,126.9744038,36.91119525,6025,32225,2,181.74
2016,휴업,여진셀프주유소,광주광역시 북구 군왕로64 (두암동),광주광역시 북구 두암3동,126.9327665,35.16684454,12355,59827,1,68.64
2016,폐업,역리주유소,경기도 광주시 역동로50 (역동),,127.0535099,37.28934914,,81412,,
2016,휴업,보령물산 황간(하)주유소,충청북도 영동군 회포길102 (황간면),충청북도 영동군 황간면,127.8526794,36.24898727,3856,45027,4,140.56
2016,휴업,어평주유소,강원도 태백시 태백산로4162 (혈동),강원특별자치도 태백시 문곡소도동,128.8993186,37.12264372,3461,1115,13,154.87
2016,폐업,다현주유소,충청남도 금산군 대둔산로133 (진산면),충청남도 금산군 진산면,127.3482455,36.12881756,2981,2653,16,186.51
2016,휴업,태평양주유소,충청남도 부여군 충절로137 (양화면),충청남도 부여군 양화면,126.8501752,36.12362599,1547,5677,1,104.07
2016,폐업,용방주유소,충청북도 옥천군 용방3길2-1 (이원면),충청북도 옥천군 이원면,127.653214,36.25058105,3729,9181,1,149.1
2016,폐업,그린주유소,경상남도 김해시 김해대로2602 (안동),경상남도 김해시 삼안동,128.9113148,35.22860072,34297,98741,11,82.31
2016,휴업,열가재주유소,전라남도 보성군 녹색로4789 (벌교읍),전라남도 보성군 벌교읍,127.2689543,34.83326183,10609,22092,15,160.15
2016,폐업,해일주유소,전라남도 여수시 이순신광장로202 (종화동),전라남도 여수시 동문동,127.7448753,34.73907164,3939,14076,30,117.54
2016,폐업,세모아주식회사,전라남도 화순군 학포로2209 (능주면),전라남도 화순군 능주면,126.9535519,35.01079878,3051,5813,2,129.47
2016,휴업,신방주유소,전라북도 완주군 봉동로428 (봉동읍),전북특별자치도 완주군 봉동읍,127.1455156,35.95509595,25931,10492,14,115.54
2016,폐업,모악주유소,전라북도 전주시 완산구 천잠로36-15 (삼천동2가),전북특별자치도 전주시 완산구 삼천3동,127.1081947,35.79440378,21476,35443,0,123.91
2016,휴업,하늘주유소,충청북도 옥천군 옥천로3033 (이원면),충청북도 옥천군 이원면,127.6691884,36.23077937,3729,1905,1,149.1
2016,휴업,하장주유소,강원도 삼척시 백두대간로2564 (하장면),강원특별자치도 삼척시 하장면,128.9381807,37.35018808,1227,2720,1,158.11
2016,휴업,대량석유(주) 원천주유소,경기도 수원시 영통구 중부대로461 (원천동),경기도 수원시 영통구 원천동,127.065336,37.26923801,49289,81412,0,88.21
2016,휴업,우정주유소,경기도 시흥시 동서로633 (광석동),경기도 시흥시 연성동,126.8174757,37.3839404,23999,41640,1,97.75
2016,폐업,창원주유소,경상남도 창원시 성산구 창이대로707번길1 (사파동),경상남도 창원시 성산구 사파동,128.7012805,35.22174304,44710,78548,0,62.78
2016,휴업,그린주유소,경상북도 영천시 영천아이시로11 (작산동),경상북도 영천시 남부동,128.9450803,35.93791317,4176,24087,5,274.19
2016,휴업,구도일주유소 무열로,대구광역시 수성구 무열로181 (만촌동),대구광역시 수성구 만촌1동,128.6461397,35.87407379,20922,27690,3,84.89
2016,휴업,신북주유소,전라남도 영암군 예향로2605 (신북면) 신북휴게소 / 신북주유소,전라남도 영암군 신북면,126.6911391,34.89266913,3322,2202,3,151.11
2016,휴업,경천주유소,전라북도 완주군 대둔산로137 (화산면),전북특별자치도 완주군 화산면,127.2395132,36.02050394,2592,4267,0,138.12
2016,휴업,남원주유소,제주특별자치도 서귀포시 태위로710 (남원읍),제주특별자치도 서귀포시 남원읍,126.7221303,33.27981713,17733,9314,32,116.56
2016,휴업,솔로몬,인천광역시 서구 서곶로144 (가정동),인천광역시 서구 가정2동,126.6765744,37.53017941,16481,216843,0,22.57
2016,휴업,서면주유소,부산광역시 부산진구 중앙대로651 (부전동),부산광역시 부산진구 부전2동,129.0588596,35.15080313,11148,74754,83,473.9
2016,폐업,88고속주유소,경상남도 합천군 가야산로660 (야로면),경상남도 합천군 야로면,128.1572038,35.72849232,2245,1458,3,106.46
2016,휴업,안동(상)주유소,경상북도 안동시 풍산태사로1903-17 (풍산읍) (주)광동유통 안동 상 주유소,경상북도 안동시 풍산읍,128.6422321,36.55233325,6089,26677,10,220.73
2016,휴업,안동(하)주유소,경상북도 안동시 풍산태사로1913-40 (풍산읍) (주)광동유통 안동 하 주유소,경상북도 안동시 풍산읍,128.6454231,36.55354665,6089,26677,10,220.73
2016,휴업,단봉주유소,인천광역시 서구 단봉로68 (왕길동) 인천광역시 서구 단봉로 68(왕길동),,126.6562645,37.55781518,,75388,,
2016,폐업,반월주유소,경기도 안산시 상록구 사사안골길2 (사사동),경기도 안산시 상록구 반월동,126.924535,37.29849127,16894,106670,5,103
2016,폐업,가창대일주유소,대구광역시 달성군 가창로119길45 (가창면),대구광역시 달성군 가창면,128.6499586,35.76260398,7288,12940,8,108.95
2016,휴업,SK대덕주유소,대전광역시 대덕구 대전로1027 (오정동) 488-4,,127.4401492,36.41217585,,121120,,
2016,휴업,산내들주유소,전라남도 화순군 화보로3552 (능주면),전라남도 화순군 능주면,126.950386,35.01385036,3051,5813,2,129.47
2016,휴업,광성주유소,경기도 화성시 화성로873 (마도면),경기도 화성시 마도면,126.7844596,37.2051099,9921,30778,4,297.45
2016,폐업,주식회사 에이앤이 은평주유소,서울특별시 은평구 은평로194 (응암동),서울특별시 은평구 응암1동,126.9292466,37.60118262,31848,50209,2,78.97
2016,휴업,동명새마을금고주유소,강원도 속초시 장안로21 (동명동) 동명새마을금고주유소,강원특별자치도 속초시 동명동,128.591827,38.21142633,4375,20217,33,160.23
2016,휴업,남도주유소,전라남도 화순군 서양로376 (화순읍),전라남도 화순군 화순읍,126.9987028,35.06535876,38380,14142,10,118.55
2016,휴업,오천주유소,경상북도 포항시 남구 정몽주로492 (오천읍),경상북도 포항시 남구 오천읍,129.4141393,35.96227713,56958,10758,35,81.73
2016,폐업,세암주유소,부산광역시 사상구 사상로511 (모라동),부산광역시 사상구 모라1동,128.9884181,35.19004384,25997,74557,6,132.52
2016,폐업,(주)지투직영 오일플러스주유소,경기도 남양주시 금강로1900-1 (진접읍),경기도 남양주시 진접읍,127.2146991,37.75140714,96569,39882,14,96.56
2016,폐업,성동주유소,경상북도 경산시 일연로573 (진량읍),경상북도 경산시 진량읍,128.8052639,35.85941372,44028,26933,4,94.6
2016,휴업,서림주유소,대전광역시 서구 도산로123 (도마동) 서림주유소,대전광역시 서구 도마1동,127.3773876,36.31962103,20406,44361,4,97.72
2016,휴업,남청송주유소,경상북도 청송군 청송로1864 (안덕면),경상북도 청송군 안덕면,128.9478844,36.28645807,2377,1484,1,102.23
2016,폐업,대망주유소,대구광역시 수성구 수성로243 (중동),대구광역시 수성구 중동,128.6125239,35.84736104,13055,135921,4,98.97
2016,폐업,(주)송호에너지주유소,강원도 강릉시 독송길120 (운산동),강원특별자치도 강릉시 강남동,128.9419971,37.73564863,16864,8976,0,81.3
2016,휴업,해주에너비스(주) 서진주주유소,경상남도 진주시 서장대로181 (이현동),경상남도 진주시 이현동,128.0568464,35.18788438,10923,22770,0,75.71
2016,폐업,오룡주유소,광주광역시 북구 앰코로2 (오룡동),광주광역시 북구 건국동,126.853177,35.218167,23287,63810,12,199.12
2016,휴업,정해주유소개발(주)인천주유소지점,인천광역시 남구 인주대로286 (주안동),인천광역시 미추홀구 주안3동,126.6680172,37.45174764,12055,110764,1,51.85
2016,휴업,미소주유소,전라북도 익산시 익산대로121 (창인동2가),전북특별자치도 익산시 중앙동,126.9458721,35.93726414,2864,9821,30,476.61
2016,휴업,천봉주유소,충청북도 보은군 보은읍 학림리 334-10,충청북도 보은군 보은읍,127.7187423,36.53389419,13904,7685,20,147.73
2016,휴업,G&G셀프주유소,경기도 수원시 권선구 매송고색로810 (고색동),경기도 수원시 권선구 평동,126.992872,37.25379735,41423,33290,2,134.22
2016,휴업,대영주유소,경상남도 창원시 진해구 충장로103 (여좌동),경상남도 창원시 진해구 여좌동,128.6635758,35.15274718,7939,36957,3,80.36
2016,폐업,최고셀프주유소,대구광역시 남구 대명로20 (대명동),대구광역시 남구 대명11동,128.5598198,35.83778498,8215,66579,1,204.63
2016,휴업,(주)오일네트워크 인천항훼미리,인천광역시 중구 서해대로254 (신흥동3가),인천광역시 중구 신흥동,126.625503,37.45015176,14505,60971,11,163.32
2016,휴업,공현진주유소,강원도 고성군 동해대로6176 (죽왕면),강원특별자치도 고성군 죽왕면,128.5098485,38.35001891,3297,14076,41,238.1
2016,휴업,마중주유소,충청남도 홍성군 천수만로978 (갈산면),충청남도 홍성군 갈산면,126.5458128,36.60147595,3523,12699,2,148.74
2016,폐업,기덕주유소,충청남도 공주시 질마고개길12 (우성면),충청남도 공주시 우성면,127.0895078,36.47636776,5012,47701,0,133.48
2016,폐업,백경주유소,충청남도 아산시 아산로321 (염치읍),충청남도 아산시 염치읍,126.9827475,36.80754664,6094,13837,6,151.95
2016,폐업,중앙주유소,대전광역시 중구 계룡로949 (대사동),대전광역시 중구 대사동,127.4174163,36.31880793,5434,40913,6,152.01
2016,휴업,신성주유소,부산광역시 사상구 낙동대로1048번길7 (감전동),부산광역시 사상구 감전동,128.9738604,35.15385969,12553,134118,27,547.36
2016,휴업,광장주유소,전라북도 전주시 완산구 노송광장로13 (서노송동),전북특별자치도 전주시 완산구 노송동,127.1479963,35.82314424,10805,26298,17,188.06
2016,휴업,대원주유소,충청북도 제천시 단양로2897 (대랑동),충청북도 제천시 신백동,128.2573165,37.09235561,10437,13624,0,108.75
2016,휴업,천일주유소,경기도 연천군 전영로224 (청산면),경기도 연천군 청산면,127.0904446,38.03263431,4389,10645,8,107.09
2016,휴업,보광주유소,경기도 고양시 덕양구 보광로126 (벽제동),경기도 고양시 덕양구 고양동,126.907829,37.72615457,28004,6401,10,81.35
2016,휴업,(주)시흥에너지 배곧주유소,경기도 시흥시 서해안로551 (정왕동),경기도 시흥시 정왕본동,126.7346396,37.36878612,41210,34117,0,85.83
2016,휴업,주식회사 대하직영 보광주유소,대구광역시 북구 칠곡중앙대로168 (태전동),대구광역시 북구 태전2동,128.5487495,35.91104416,23925,156089,6,76.45
2016,폐업,하늘주유소,충청북도 옥천군 옥천로3033 (이원면),충청북도 옥천군 이원면,127.6691884,36.23077937,3729,1905,1,149.1
2016,폐업,(주)스타링크 강남주유소,부산광역시 중구 중앙대로120 (중앙동4가),부산광역시 중구 중앙동,129.037047,35.10816502,4016,134118,16,1244.27
2016,휴업,스마트주유소,경기도 평택시 경기대로1245 (이충동),경기도 평택시 중앙동,127.0614184,37.05743707,43076,46963,14,73.41
2016,휴업,부경에너지(주) 황제주유소,경상남도 김해시 김해대로684 (진영읍),경상남도 김해시 진영읍,128.7597536,35.29826521,58975,33018,23,102.16
2016,휴업,선학주유소,경상남도 진주시 모덕로115 (상대동),경상남도 진주시 상대동,128.1099824,35.18307483,19071,32755,24,195.32
2016,휴업,흥국주유소,경상남도 창녕군 동포옛길3 (남지읍),경상남도 창녕군 남지읍,128.4820362,35.39056237,11877,5891,10,106.93
2016,폐업,법성주유소,경상북도 칠곡군 한티로535 (동명면),경상북도 칠곡군 동명면,128.5937127,36.00369191,5278,18031,38,287.42
2016,폐업,대천주유소,부산광역시 사상구 학장로133 (학장동) 대천주유소,부산광역시 사상구 학장동,128.9813971,35.14206473,27069,134118,5,137.83
2016,폐업,금강주유소,부산광역시 사하구 다대로493 (다대동),부산광역시 사하구 다대1동,128.9752366,35.06093938,36823,134118,11,78.21
2016,휴업,현대오일뱅크(주)직영 양재현대주유소,서울특별시 서초구 마방로6 (양재동),서울특별시 서초구 양재2동,127.0396934,37.47354671,20566,203917,0,346.88
2016,폐업,(주)다솜주유소,인천광역시 남구 주안로1 (도화동) 인천광역시 남구 도화동 571-7,인천광역시 미추홀구 도화1동,126.6695207,37.46402557,21608,110764,12,75.9
2016,휴업,팔팔주유소,인천광역시 남구 참외전로338 (숭의동),,126.6517454,37.46599042,,60971,,
2016,휴업,미호주유소,충청북도 청주시 흥덕구 가로수로516 (강내면),충청북도 청주시 흥덕구 강내면,127.3575264,36.62331288,12627,14772,3,116.26
2016,휴업,(주)소모에너지엔테크놀러지 엄정주유소,충청북도 충주시 북부로2764 (엄정면),충청북도 충주시 엄정면,127.925568,37.07144756,2928,11787,1,153.35
2016,휴업,삼일주유소,경상북도 고령군 대가야로330 (쌍림면),경상북도 고령군 쌍림면,128.2269471,35.66323788,3292,2779,1,128.8
2016,폐업,대성주유소,경상남도 창원시 마산합포구 해안대로354 (남성동),경상남도 창원시 마산합포구 오동동,128.5788638,35.20242839,18069,58678,86,299.19
2016,휴업,서강주유소,전라북도 부안군 변산로437 (하서면),전북특별자치도 부안군 하서면,126.6776727,35.7235822,2266,1134,0,88.7
2016,휴업,착한10,전라북도 완주군 과학로448 (삼례읍),전북특별자치도 완주군 삼례읍,127.1253654,35.9084221,22353,34673,8,84.37
2016,휴업,운곡주유소,충청남도 청양군 청신로452 (운곡면),충청남도 청양군 운곡면,126.830062,36.48817493,2087,4748,0,106.37
2016,휴업,대림에너지(주)덕양제2주유소,경기도 고양시 일산서구 경의로940 (덕이동),경기도 고양시 일산서구 덕이동,126.7602056,37.70130054,29655,44808,0,108.85
2016,휴업,에이제이토탈(주)직영자금주유소,경기도 의정부시 호국로1696 (자일동),경기도 의정부시 자금동,127.0870352,37.76025851,25758,61249,0,91.23
2016,휴업,도동재주유소,광주광역시 북구 동문대로410 (문흥동),광주광역시 북구 문흥1동,126.9353056,35.19822662,15529,59827,0,79.66
2016,폐업,신정주유소,서울특별시 양천구 중앙로300 (신정동),서울특별시 양천구 신정4동,126.8520388,37.52311532,31831,190133,3,130.34
2016,폐업,케이지주유소,경기도 이천시 사실로512-35 (모가면),경기도 이천시 모가면,127.4403893,37.15701113,4769,9003,4,158.94
2016,휴업,(주)대하직영 삼공단주유소,대구광역시 북구 노원로164 (노원동3가),대구광역시 북구 노원동,128.5783693,35.89854763,10688,135921,10,691.24
2016,폐업,시몬주유소,경기도 부천시 소사구 경인로96 (송내동),경기도 부천시 소사구 송내2동,126.7659874,37.4836917,25752,259193,0,60.77
2016,휴업,성덕주유소,경상북도 영천시 장수로2002 (신녕면),경상북도 영천시 신녕면,128.7687047,36.06383988,4018,33977,3,114.73
2016,폐업,팔팔주유소,인천광역시 남구 참외전로338 (숭의동),,126.6517454,37.46599042,,60971,,
2016,휴업,해군진해기지사령부 충무주유소,경상남도 창원시 진해구 현동 31,경상남도 창원시 진해구 충무동,128.6392407,35.15224812,15417,36957,44,122.85
2016,폐업,제트,인천광역시 남동구 경원대로974 (간석동),인천광역시 남동구 간석4동,126.690831,37.46972572,29333,145280,2,76.53
2016,폐업,호명네트웍스(주)노원주유소,대구광역시 북구 노원로159 (노원동3가),대구광역시 북구 노원동,128.5773582,35.89916075,10688,156089,10,691.24
2016,폐업,(주)대창석유 신도시주유소,광주광역시 서구 상무연하로73 (치평동),광주광역시 서구 치평동,126.8499135,35.15475123,29447,101257,59,199.41
2016,폐업,송원불가마주유소,강원도 강릉시 경포로74 (교동),강원특별자치도 강릉시 교1동,128.8826063,37.77198719,25038,36978,17,109.23
2016,폐업,(주)제이피나비,충청남도 계룡시 계룡대로625 (신도안면),충청남도 계룡시 신도안면,127.2377632,36.29656013,7283,32024,0,18.67
2016,폐업,현대오일뱅크(주)직영 성암주유소,충청남도 천안시 서북구 양지10길67 (성정동),충청남도 천안시 서북구 성정1동,127.1406895,36.81351046,18124,54979,33,106.87
2016,휴업,롯데마트충주주유소,충청북도 충주시 봉계1길49 (칠금동),충청북도 충주시 칠금·금릉동,127.9143587,36.98156036,13824,2838,1,226.92
2016,폐업,동산주유소,전라남도 장흥군 흥성로915 (장동면),전라남도 장흥군 장동면,126.9374826,34.74124717,1063,6669,0,113.83
2016,폐업,영산주유소,경상남도 창녕군 로터리길15 (영산면),경상남도 창녕군 영산면,128.527915,35.45362862,5477,12278,4,140.04
2016,휴업,테마주유소,경상북도 고령군 대가야로955 (쌍림면),경상북도 고령군 쌍림면,128.2519156,35.70792196,3292,8769,1,128.8
2016,휴업,부남주유소,충청남도 서산시 취평2길31 (부석면),충청남도 서산시 부석면,126.3923026,36.71496511,4888,15400,5,135.02
2016,폐업,38주유소,강원도 삼척시 강원남부로4131 (미로면),강원특별자치도 삼척시 미로면,129.1177575,37.4248021,1661,11137,4,114.39
2016,휴업,SK 원주주유소,강원도 원주시 북원로2732 (태장동),강원특별자치도 원주시 태장2동,127.9485506,37.38736687,23633,46728,4,71.72
2016,휴업,경원주유소,경기도 광주시 마도로66 (도척면),,127.0535099,37.28934914,,81412,,
2016,휴업,SK반월주유소,경기도 안산시 상록구 수인로1226 (일동),경기도 안산시 상록구 일동,126.8748173,37.30311557,25216,96422,6,60.95
2016,휴업,대진주유소,경상남도 김해시 서부로275 (진영읍),경상남도 김해시 진영읍,128.7634234,35.27398215,58975,17497,23,102.16
2016,휴업,군위대원주유소,경상북도 군위군 중앙길163 (군위읍),대구광역시 군위군 군위읍,128.5679988,36.24276535,7695,7779,7,173.36
2016,휴업,양학대원주유소,경상북도 포항시 북구 양학로17번길5 (득량동),경상북도 포항시 북구 양학동,129.3504251,36.02489083,16257,21053,0,71.78
2016,휴업,GS칼텍스(주) 지원1점,인천광역시 중구 공항로272 (운서동) 인천광역시 중구 운서동 2851-19,인천광역시 중구 운서동,126.4265188,37.47908491,36359,76027,45,104.13
2016,휴업,연풍주유소,충청북도 괴산군 중원대로198 (연풍면),충청북도 괴산군 연풍면,128.0106493,36.75517295,2165,9798,5,130.72
2016,폐업,도문주유소,강원도 속초시 설악산로100 (도문동),강원특별자치도 속초시 대포동,128.5968257,38.1616503,2995,18235,63,338.23
2016,휴업,대덕주유소,경기도 고양시 덕양구 대덕산로115 (덕은동),경기도 고양시 덕양구 대덕동,126.8688157,37.58153217,15617,196415,0,83.75
2016,휴업,SK네트웍스(주) 공진주유소,경기도 의정부시 호국로1338 (의정부동),경기도 의정부시 의정부1동,127.052561,37.74441362,38968,171081,144,167.42
2016,휴업,대동석유 압구정주유소,서울특별시 강남구 언주로842 (신사동),서울특별시 강남구 압구정동,127.0337959,37.52534271,23265,203917,4,246.98
2016,휴업,진동농협주유소,경상남도 창원시 마산합포구 삼진의거대로658 (진동면),경상남도 창원시 마산합포구 진동면,128.4893368,35.11650602,11774,6467,5,113.3
2016,휴업,럭키주유소,경상북도 칠곡군 경북대로760 (동명면),경상북도 칠곡군 동명면,128.5459708,36.02812591,5278,57758,38,287.42
2016,폐업,신천안신계리주유소,충청남도 천안시 동남구 충절로852 (목천읍),충청남도 천안시 동남구 목천읍,127.2063959,36.77070869,24065,10887,25,98.57
2016,휴업,유엔주유소,충청북도 음성군 충청대로83 (원남면),충청북도 음성군 원남면,127.6171816,36.84123793,3163,13762,4,178.63
2016,휴업,지에스칼텍스(주) 남촌주유소,경기도 광주시 경충대로1329 (초월읍),,127.0535099,37.28934914,,81412,,
2016,휴업,청룡 구도일주유소,경기도 평택시 만세로1555 (청룡동),경기도 평택시 비전1동,127.1222326,37.02572664,50766,16729,1,106.84
2016,폐업,아이에스오일(주)골드주유소,광주광역시 남구 독립로103 (월산동),광주광역시 남구 월산동,126.9026009,35.14297569,8388,97671,4,93.82
2016,휴업,영암휴게소주유소,전라남도 영암군 예향로2378 (신북면),전라남도 영암군 신북면,126.6871916,34.87455409,3322,16765,3,151.11
2016,폐업,GS칼텍스(주)직영배방점,충청남도 아산시 호서로481 (배방읍),충청남도 아산시 배방읍,127.0817097,36.77354488,86956,22366,10,68.57
2016,폐업,진영주유소,부산광역시 사상구 학감대로187 (학장동),부산광역시 사상구 학장동,128.9885997,35.14760255,27069,134118,5,137.83
2016,폐업,반월주유소,충청남도 논산시 중앙로480번길40 (반월동),충청남도 논산시 취암동,127.0876634,36.20626125,35514,6841,30,154.98
2016,휴업,방곡주유소,충청북도 괴산군 충민로1547 (장연면),충청북도 괴산군 장연면,127.9286416,36.86151792,1790,668,2,129.61
2016,휴업,SK울산주유소,울산광역시 중구 구교로83 (학성동),울산광역시 중구 학성동,129.3338836,35.55568192,10635,20222,23,145.75
2016,폐업,토탈이엔이(주)굿모닝주유소,강원도 홍천군 구룡령로2124 (서석면),강원특별자치도 홍천군 서석면,128.1485077,37.72176613,3523,597,5,115.53
2016,폐업,백안주유소,경상남도 밀양시 무안로514 (무안면),경상남도 밀양시 무안면,128.7006566,35.49398583,4690,3072,2,113.22
2016,폐업,천일주유소,경기도 연천군 전영로224 (청산면),경기도 연천군 청산면,127.0904446,38.03263431,4389,10645,8,107.09
2016,휴업,은혜주유소,경기도 포천시 화동로656번길5 (일동면),경기도 포천시 일동면,127.3111551,37.9248066,9487,13477,25,119.53
2016,휴업,용마석유판매(주),경상남도 창원시 진해구 남의로94 (두동),경상남도 창원시 진해구 웅동1동,128.7915994,35.11489718,8759,16261,9,101.38
2016,휴업,능암온천주유소,충청북도 충주시 북부로1569 (앙성면),충청북도 충주시 앙성면,127.7998552,37.09425948,3789,2204,7,163.37
2016,휴업,지곡주유소,경상북도 포항시 남구 효자로142 (대잠동),경상북도 포항시 남구 대이동,129.3412329,36.01185321,24120,36156,44,117
2016,휴업,메트로다솜,인천광역시 남동구 논고개로253 (도림동),인천광역시 남동구 남촌도림동,126.725501,37.41291137,21029,161915,0,154.12
2016,휴업,싼주유소,전라북도 전주시 완산구 춘향로5190 (색장동),전북특별자치도 전주시 완산구 동서학동,127.1797435,35.79918686,6447,26298,4,85.62
2016,휴업,동광주유소,강원도 강릉시 임곡로217 (강동면),강원특별자치도 강릉시 강동면,128.9892219,37.7149093,3848,8498,53,188.41
2016,폐업,(주)중앙주유소,경기도 성남시 중원구 광명로103 (성남동),경기도 성남시 중원구 성남동,127.1399061,37.43582078,32790,187916,53,139.62
2016,휴업,진보현대주유소,경상북도 청송군 경동로3866 (진보면),경상북도 청송군 진보면,129.0142681,36.54202272,5994,3313,8,160.66
2016,휴업,우리사랑주유소(주),경기도 파주시 파주로72 (문발동),경기도 파주시 교하동,126.697182,37.72422323,8028,46811,2,669.91
2016,휴업,SK삼계주유소,경상남도 창원시 마산회원구 경남대로941 (내서읍),경상남도 창원시 마산회원구 내서읍,128.5041027,35.23399857,61497,26337,9,91.09
2016,폐업,부광주유소,경상남도 김해시 분성로410 (동상동),경상남도 김해시 동상동,128.8908132,35.2345363,10020,81441,3,100.1
2016,폐업,경성주유소,대전광역시 서구 갈마로200 (내동),대전광역시 서구 내동,127.3774609,36.33685863,22588,44361,0,60.87
2016,휴업,만남의주유소,충청북도 음성군 충청대로1639 (음성읍) 만남의주유소,충청북도 음성군 음성읍,127.7118724,36.94562187,16976,10534,14,120.7
